date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2021-04-03,-0.39,6.01,450,"1991-03-27 2020-04-10",82.99,14.99,450,"1991-03-27 2020-04-10",7.56,5.27,450,"1991-03-27 2020-04-10",26.37,8.51,450,"1991-03-27 2020-04-10",-7.48,5.84,450,"1991-03-27 2020-04-10",45.83,17.05,450,"1991-03-27 2020-04-10",-1.98,4.04,450,"1991-03-27 2020-04-10",5.38,4.87,450,"1991-03-27 2020-04-10",2.74,6.06,450,"1991-03-27 2020-04-10",2.23,5.72,450,"1991-03-27 2020-04-10",0.56,2,450,"1991-03-27 2020-04-10",5,9.78,448,"1991-03-27 2020-04-10",13846,7138.1,75,"2016-03-27 2020-04-10"
2021-04-02,-0.54,6.03,450,"1991-03-26 2020-04-09",83.04,14.99,450,"1991-03-26 2020-04-09",7.23,5.28,450,"1991-03-26 2020-04-09",26.14,8.56,450,"1991-03-26 2020-04-09",-7.64,5.98,450,"1991-03-26 2020-04-09",46.33,17.1,450,"1991-03-26 2020-04-09",-2.18,4.12,450,"1991-03-26 2020-04-09",5.42,4.92,450,"1991-03-26 2020-04-09",2.73,5.96,450,"1991-03-26 2020-04-09",2.2,5.6,450,"1991-03-26 2020-04-09",0.59,2.09,450,"1991-03-26 2020-04-09",5.8,10.84,448,"1991-03-26 2020-04-07",13758,7244.78,75,"2016-03-26 2020-04-09"
2021-04-01,-0.6,5.97,450,"1991-03-25 2020-04-08",83.33,14.94,450,"1991-03-25 2020-04-08",6.99,5.32,450,"1991-03-25 2020-04-08",25.96,8.61,450,"1991-03-25 2020-04-08",-7.86,6.05,450,"1991-03-25 2020-04-08",46.72,16.99,450,"1991-03-25 2020-04-08",-2.46,4.29,450,"1991-03-25 2020-04-08",5.28,4.87,450,"1991-03-25 2020-04-08",2.68,5.92,450,"1991-03-25 2020-04-08",2.16,5.55,450,"1991-03-25 2020-04-08",0.58,2.08,450,"1991-03-25 2020-04-08",6.8,11.97,449,"1991-03-25 2020-04-07",13757,7126.94,75,"2016-03-25 2020-04-08"
2021-03-31,-0.94,6.01,450,"1991-03-24 2020-04-07",83.03,14.88,450,"1991-03-24 2020-04-07",6.68,5.35,450,"1991-03-24 2020-04-07",25.72,8.69,450,"1991-03-24 2020-04-07",-8.16,6.12,450,"1991-03-24 2020-04-07",46.47,16.68,450,"1991-03-24 2020-04-07",-2.76,4.49,450,"1991-03-24 2020-04-07",5.25,4.84,450,"1991-03-24 2020-04-07",2.47,5.64,450,"1991-03-24 2020-04-07",1.95,5.31,450,"1991-03-24 2020-04-07",0.6,2.18,450,"1991-03-24 2020-04-07",7.8,13.1,450,"1991-03-24 2020-04-07",13697,7134.99,75,"2016-03-24 2020-04-07"
2021-03-30,-1.27,6.09,450,"1991-03-23 2020-04-06",82.86,14.74,450,"1991-03-23 2020-04-06",6.3,5.45,450,"1991-03-23 2020-04-06",25.82,8.71,450,"1991-03-23 2020-04-06",-8.49,6.2,450,"1991-03-23 2020-04-06",46.36,16.25,450,"1991-03-23 2020-04-06",-3.09,4.72,450,"1991-03-23 2020-04-06",5.4,4.81,450,"1991-03-23 2020-04-06",2.39,5.63,450,"1991-03-23 2020-04-06",1.87,5.29,450,"1991-03-23 2020-04-06",0.62,2.18,450,"1991-03-23 2020-04-06",8.7,14.26,450,"1991-03-23 2020-04-06",13928,7112.43,75,"2016-03-23 2020-04-06"
2021-03-29,-1.45,6.22,450,"1991-03-22 2020-04-05",82.78,14.77,450,"1991-03-22 2020-04-05",5.99,5.59,450,"1991-03-22 2020-04-05",26.13,8.88,450,"1991-03-22 2020-04-05",-8.7,6.31,450,"1991-03-22 2020-04-05",46.72,16.21,450,"1991-03-22 2020-04-05",-3.33,4.9,450,"1991-03-22 2020-04-05",5.51,4.84,450,"1991-03-22 2020-04-05",2.28,5.36,450,"1991-03-22 2020-04-05",1.74,4.99,450,"1991-03-22 2020-04-05",0.63,2.23,450,"1991-03-22 2020-04-05",9.7,15.29,450,"1991-03-22 2020-04-05",14216,7027.65,75,"2016-03-22 2020-04-05"
2021-03-28,-1.5,6.17,450,"1991-03-21 2020-04-04",83.11,14.59,450,"1991-03-21 2020-04-04",5.79,5.65,450,"1991-03-21 2020-04-04",26.05,8.93,450,"1991-03-21 2020-04-04",-8.79,6.32,450,"1991-03-21 2020-04-04",47.35,16.3,450,"1991-03-21 2020-04-04",-3.55,4.97,450,"1991-03-21 2020-04-04",5.44,4.78,450,"1991-03-21 2020-04-04",2.35,5.35,450,"1991-03-21 2020-04-04",1.78,5,450,"1991-03-21 2020-04-04",0.68,2.24,450,"1991-03-21 2020-04-04",10.8,16.26,450,"1991-03-21 2020-04-04",14134,6859.29,75,"2016-03-21 2020-04-04"
2021-03-27,-1.67,6.13,450,"1991-03-20 2020-04-03",83.11,14.21,450,"1991-03-20 2020-04-03",5.63,5.73,450,"1991-03-20 2020-04-03",25.68,8.8,450,"1991-03-20 2020-04-03",-8.96,6.32,450,"1991-03-20 2020-04-03",47.51,16.02,450,"1991-03-20 2020-04-03",-3.79,5.04,450,"1991-03-20 2020-04-03",5.3,4.78,450,"1991-03-20 2020-04-03",2.16,5.01,450,"1991-03-20 2020-04-03",1.56,4.64,450,"1991-03-20 2020-04-03",0.69,2.27,450,"1991-03-20 2020-04-03",11.8,17.19,450,"1991-03-20 2020-04-03",14165,6706.31,75,"2016-03-20 2020-04-03"
2021-03-26,-2,6.18,450,"1991-03-19 2020-04-02",82.9,14.16,450,"1991-03-19 2020-04-02",5.34,5.73,450,"1991-03-19 2020-04-02",25.45,8.69,450,"1991-03-19 2020-04-02",-9.28,6.39,450,"1991-03-19 2020-04-02",47.45,15.96,450,"1991-03-19 2020-04-02",-4.18,5.13,450,"1991-03-19 2020-04-02",5.32,4.81,450,"1991-03-19 2020-04-02",2.16,5.12,450,"1991-03-19 2020-04-02",1.5,4.63,450,"1991-03-19 2020-04-02",0.76,2.48,450,"1991-03-19 2020-04-02",12.8,18.25,450,"1991-03-19 2020-04-02",14328,6744.45,75,"2016-03-19 2020-04-02"
2021-03-25,-2.39,6.42,450,"1991-03-18 2020-04-01",82.15,14.39,450,"1991-03-18 2020-04-01",4.96,5.85,450,"1991-03-18 2020-04-01",25.34,8.69,450,"1991-03-18 2020-04-01",-9.72,6.53,450,"1991-03-18 2020-04-01",47.3,15.72,450,"1991-03-18 2020-04-01",-4.56,5.36,450,"1991-03-18 2020-04-01",5.3,4.85,450,"1991-03-18 2020-04-01",2.01,4.67,450,"1991-03-18 2020-04-01",1.34,4.09,450,"1991-03-18 2020-04-01",0.78,2.55,450,"1991-03-18 2020-04-01",13.9,19.42,450,"1991-03-18 2020-04-01",14425,6774.18,75,"2016-03-18 2020-04-01"
2021-03-24,-2.82,6.52,450,"1991-03-17 2020-03-31",81.6,14.52,450,"1991-03-17 2020-03-31",4.68,5.96,450,"1991-03-17 2020-03-31",25.13,8.75,450,"1991-03-17 2020-03-31",-10.15,6.66,450,"1991-03-17 2020-03-31",46.92,15.51,450,"1991-03-17 2020-03-31",-4.96,5.52,450,"1991-03-17 2020-03-31",5.29,4.82,450,"1991-03-17 2020-03-31",1.93,4.56,450,"1991-03-17 2020-03-31",1.28,4,450,"1991-03-17 2020-03-31",0.79,2.51,450,"1991-03-17 2020-03-31",15,20.6,450,"1991-03-17 2020-03-31",14394,6740.31,75,"2016-03-17 2020-03-31"
2021-03-23,-3.17,6.54,450,"1991-03-16 2020-03-30",81.3,14.44,450,"1991-03-16 2020-03-30",4.24,5.96,450,"1991-03-16 2020-03-30",25.3,8.9,450,"1991-03-16 2020-03-30",-10.52,6.75,450,"1991-03-16 2020-03-30",47.12,15.51,450,"1991-03-16 2020-03-30",-5.4,5.6,450,"1991-03-16 2020-03-30",5.33,4.81,450,"1991-03-16 2020-03-30",1.88,4.49,450,"1991-03-16 2020-03-30",1.22,3.91,450,"1991-03-16 2020-03-30",0.79,2.57,450,"1991-03-16 2020-03-30",16.1,21.8,450,"1991-03-16 2020-03-30",14807,6502.92,75,"2016-03-16 2020-03-30"
2021-03-22,-3.33,6.54,450,"1991-03-15 2020-03-29",81.48,14.29,450,"1991-03-15 2020-03-29",3.89,5.91,450,"1991-03-15 2020-03-29",25.41,9.02,450,"1991-03-15 2020-03-29",-10.72,6.84,450,"1991-03-15 2020-03-29",47.79,15.72,450,"1991-03-15 2020-03-29",-5.67,5.65,450,"1991-03-15 2020-03-29",5.46,4.94,450,"1991-03-15 2020-03-29",1.83,4.41,450,"1991-03-15 2020-03-29",1.14,3.79,450,"1991-03-15 2020-03-29",0.83,2.67,450,"1991-03-15 2020-03-29",17.3,22.96,450,"1991-03-15 2020-03-29",14653,6568.98,75,"2016-03-15 2020-03-29"
2021-03-21,-3.47,6.54,450,"1991-03-14 2020-03-28",81.87,14.03,450,"1991-03-14 2020-03-28",3.55,5.96,450,"1991-03-14 2020-03-28",25.44,9.15,450,"1991-03-14 2020-03-28",-10.97,6.92,450,"1991-03-14 2020-03-28",48.2,15.75,450,"1991-03-14 2020-03-28",-5.98,5.69,450,"1991-03-14 2020-03-28",5.57,5,450,"1991-03-14 2020-03-28",1.86,4.4,450,"1991-03-14 2020-03-28",1.06,3.64,450,"1991-03-14 2020-03-28",0.97,2.9,450,"1991-03-14 2020-03-28",18.3,24.04,450,"1991-03-14 2020-03-28",14315,6565.02,75,"2016-03-14 2020-03-28"
2021-03-20,-3.8,6.66,450,"1991-03-13 2020-03-27",81.69,14.12,450,"1991-03-13 2020-03-27",3.12,6.03,450,"1991-03-13 2020-03-27",25.34,9.05,450,"1991-03-13 2020-03-27",-11.37,7.01,450,"1991-03-13 2020-03-27",48.32,15.54,450,"1991-03-13 2020-03-27",-6.4,5.8,450,"1991-03-13 2020-03-27",5.56,4.98,450,"1991-03-13 2020-03-27",1.83,4.16,450,"1991-03-13 2020-03-27",0.91,3.08,450,"1991-03-13 2020-03-27",1.1,3.23,450,"1991-03-13 2020-03-27",19.2,24.67,450,"1991-03-13 2020-03-27",14574,6369.18,75,"2016-03-13 2020-03-27"
2021-03-19,-4.13,6.7,450,"1991-03-12 2020-03-26",81.42,14.1,450,"1991-03-12 2020-03-26",2.7,6.09,450,"1991-03-12 2020-03-26",25.53,9.08,450,"1991-03-12 2020-03-26",-11.71,7.04,450,"1991-03-12 2020-03-26",48.38,15.17,450,"1991-03-12 2020-03-26",-6.71,5.87,450,"1991-03-12 2020-03-26",5.64,5.06,450,"1991-03-12 2020-03-26",1.75,3.78,450,"1991-03-12 2020-03-26",0.8,2.5,450,"1991-03-12 2020-03-26",1.16,3.28,450,"1991-03-12 2020-03-26",20,25.22,450,"1991-03-12 2020-03-26",14599,6144.78,75,"2016-03-12 2020-03-26"
2021-03-18,-4.33,6.7,450,"1991-03-11 2020-03-25",81.31,13.98,450,"1991-03-11 2020-03-25",2.46,6.17,450,"1991-03-11 2020-03-25",25.82,9.12,450,"1991-03-11 2020-03-25",-11.97,7.03,450,"1991-03-11 2020-03-25",48.52,14.92,450,"1991-03-11 2020-03-25",-6.97,5.91,450,"1991-03-11 2020-03-25",5.7,5.04,450,"1991-03-11 2020-03-25",1.69,3.71,450,"1991-03-11 2020-03-25",0.7,2.29,450,"1991-03-11 2020-03-25",1.21,3.35,450,"1991-03-11 2020-03-25",20.7,25.71,450,"1991-03-11 2020-03-25",14482,5909.39,75,"2016-03-11 2020-03-25"
2021-03-17,-4.54,6.74,450,"1991-03-10 2020-03-24",81.32,13.95,450,"1991-03-10 2020-03-24",2.22,6.09,450,"1991-03-10 2020-03-24",26.01,9.17,450,"1991-03-10 2020-03-24",-12.18,7.11,450,"1991-03-10 2020-03-24",48.74,15.13,450,"1991-03-10 2020-03-24",-7.2,5.95,450,"1991-03-10 2020-03-24",5.87,5.13,450,"1991-03-10 2020-03-24",1.75,3.83,450,"1991-03-10 2020-03-24",0.7,2.35,450,"1991-03-10 2020-03-24",1.31,3.45,450,"1991-03-10 2020-03-24",21.4,26.16,450,"1991-03-10 2020-03-24",13891,6089.47,75,"2016-03-10 2020-03-24"
2021-03-16,-4.56,6.93,450,"1991-03-09 2020-03-23",81.66,13.99,450,"1991-03-09 2020-03-23",2.08,6.24,450,"1991-03-09 2020-03-23",26.4,9.24,450,"1991-03-09 2020-03-23",-12.29,7.25,450,"1991-03-09 2020-03-23",49.16,15.05,450,"1991-03-09 2020-03-23",-7.36,6,450,"1991-03-09 2020-03-23",5.86,5.15,450,"1991-03-09 2020-03-23",1.82,3.9,450,"1991-03-09 2020-03-23",0.77,2.6,450,"1991-03-09 2020-03-23",1.29,3.32,450,"1991-03-09 2020-03-23",22.1,26.54,450,"1991-03-09 2020-03-23",13951,5915.9,75,"2016-03-09 2020-03-23"
2021-03-15,-4.55,6.99,450,"1991-03-08 2020-03-22",81.81,13.96,450,"1991-03-08 2020-03-22",1.97,6.24,450,"1991-03-08 2020-03-22",26.33,9.29,450,"1991-03-08 2020-03-22",-12.31,7.31,450,"1991-03-08 2020-03-22",49.79,15.27,450,"1991-03-08 2020-03-22",-7.44,5.99,450,"1991-03-08 2020-03-22",5.76,5.19,450,"1991-03-08 2020-03-22",1.92,4.07,450,"1991-03-08 2020-03-22",0.79,2.61,450,"1991-03-08 2020-03-22",1.41,3.73,450,"1991-03-08 2020-03-22",22.7,26.68,450,"1991-03-08 2020-03-22",13663,5789.7,75,"2016-03-08 2020-03-22"
2021-03-14,-4.62,6.96,450,"1991-03-07 2020-03-21",81.93,13.81,450,"1991-03-07 2020-03-21",1.86,6.17,450,"1991-03-07 2020-03-21",25.97,9.16,450,"1991-03-07 2020-03-21",-12.48,7.32,450,"1991-03-07 2020-03-21",49.95,15.3,450,"1991-03-07 2020-03-21",-7.63,6.05,450,"1991-03-07 2020-03-21",5.65,5.2,450,"1991-03-07 2020-03-21",1.89,3.96,450,"1991-03-07 2020-03-21",0.78,2.6,450,"1991-03-07 2020-03-21",1.4,3.7,450,"1991-03-07 2020-03-21",23.3,26.61,450,"1991-03-07 2020-03-21",13050,6018.15,76,"2015-03-07 2020-03-21"
2021-03-13,-4.89,7.07,450,"1991-03-06 2020-03-20",81.9,13.85,450,"1991-03-06 2020-03-20",1.59,6.21,450,"1991-03-06 2020-03-20",25.86,8.92,450,"1991-03-06 2020-03-20",-12.75,7.38,450,"1991-03-06 2020-03-20",50.06,15.32,450,"1991-03-06 2020-03-20",-7.91,6.19,450,"1991-03-06 2020-03-20",5.65,5.19,450,"1991-03-06 2020-03-20",1.84,3.98,450,"1991-03-06 2020-03-20",0.73,2.54,450,"1991-03-06 2020-03-20",1.41,3.75,450,"1991-03-06 2020-03-20",24,26.71,450,"1991-03-06 2020-03-20",12787,6072.6,77,"2015-03-06 2020-03-20"
2021-03-12,-5.18,7.03,450,"1991-03-05 2020-03-19",81.98,13.7,450,"1991-03-05 2020-03-19",1.21,6.17,450,"1991-03-05 2020-03-19",25.94,8.89,450,"1991-03-05 2020-03-19",-12.95,7.44,450,"1991-03-05 2020-03-19",50.5,15.42,450,"1991-03-05 2020-03-19",-8.19,6.3,450,"1991-03-05 2020-03-19",5.7,5.27,450,"1991-03-05 2020-03-19",1.93,4.34,450,"1991-03-05 2020-03-19",0.77,2.85,450,"1991-03-05 2020-03-19",1.48,3.96,450,"1991-03-05 2020-03-19",24.4,26.55,450,"1991-03-05 2020-03-19",12562,5883.27,78,"2015-03-05 2020-03-19"
2021-03-11,-5.32,7.04,450,"1991-03-04 2020-03-18",82.22,13.5,450,"1991-03-04 2020-03-18",0.89,6.11,450,"1991-03-04 2020-03-18",26.18,9.04,450,"1991-03-04 2020-03-18",-13.24,7.48,450,"1991-03-04 2020-03-18",50.86,15.25,450,"1991-03-04 2020-03-18",-8.45,6.37,450,"1991-03-04 2020-03-18",5.82,5.35,450,"1991-03-04 2020-03-18",1.96,4.5,450,"1991-03-04 2020-03-18",0.79,2.9,450,"1991-03-04 2020-03-18",1.52,3.99,450,"1991-03-04 2020-03-18",24.8,26.36,450,"1991-03-04 2020-03-18",12357,5624.42,79,"2015-03-04 2020-03-18"
2021-03-10,-5.47,7.17,450,"1991-03-03 2020-03-17",82.53,13.43,450,"1991-03-03 2020-03-17",0.6,6.1,450,"1991-03-03 2020-03-17",26.26,9.17,450,"1991-03-03 2020-03-17",-13.35,7.62,450,"1991-03-03 2020-03-17",51.43,15.1,450,"1991-03-03 2020-03-17",-8.7,6.47,450,"1991-03-03 2020-03-17",5.88,5.44,450,"1991-03-03 2020-03-17",2.09,4.72,450,"1991-03-03 2020-03-17",0.88,3.03,450,"1991-03-03 2020-03-17",1.55,4.06,450,"1991-03-03 2020-03-17",25.3,26.06,450,"1991-03-03 2020-03-17",12002,5433.05,80,"2015-03-03 2020-03-17"
2021-03-09,-5.45,7.12,450,"1991-03-02 2020-03-16",83.07,13.03,450,"1991-03-02 2020-03-16",0.36,6.01,450,"1991-03-02 2020-03-16",26.47,9.13,450,"1991-03-02 2020-03-16",-13.44,7.65,450,"1991-03-02 2020-03-16",52.22,15.11,450,"1991-03-02 2020-03-16",-8.89,6.53,450,"1991-03-02 2020-03-16",5.98,5.53,450,"1991-03-02 2020-03-16",2.14,4.78,450,"1991-03-02 2020-03-16",0.9,3.1,450,"1991-03-02 2020-03-16",1.6,4.1,450,"1991-03-02 2020-03-16",25.5,25.53,450,"1991-03-02 2020-03-16",11566,5334.38,81,"2015-03-02 2020-03-16"
2021-03-08,-5.48,7.05,450,"1991-03-01 2020-03-15",83.62,12.66,450,"1991-03-01 2020-03-15",0.19,5.92,450,"1991-03-01 2020-03-15",26.32,9.06,450,"1991-03-01 2020-03-15",-13.47,7.66,450,"1991-03-01 2020-03-15",52.88,15.26,450,"1991-03-01 2020-03-15",-9.05,6.59,450,"1991-03-01 2020-03-15",5.86,5.51,450,"1991-03-01 2020-03-15",2.25,4.92,450,"1991-03-01 2020-03-15",0.92,3.24,450,"1991-03-01 2020-03-15",1.72,4.24,450,"1991-03-01 2020-03-15",25.9,25.04,450,"1991-03-01 2020-03-15",11388,5308.16,82,"2015-03-01 2020-03-15"
2021-03-07,-5.85,7.14,450,"1991-02-28 2020-03-14",83.44,12.68,450,"1991-02-28 2020-03-14",-0.15,5.98,450,"1991-02-28 2020-03-14",26.29,9.11,450,"1991-02-28 2020-03-14",-13.87,7.71,450,"1991-02-28 2020-03-14",52.62,14.89,450,"1991-02-28 2020-03-14",-9.46,6.69,450,"1991-02-28 2020-03-14",5.6,5.36,450,"1991-02-28 2020-03-14",2.23,4.92,450,"1991-02-28 2020-03-14",0.92,3.23,450,"1991-02-28 2020-03-14",1.69,4.19,450,"1991-02-28 2020-03-14",26.1,24.44,450,"1991-02-28 2020-03-14",11625,5116.83,83,"2015-02-28 2020-03-14"
2021-03-06,-6.26,7.24,450,"1991-02-27 2020-03-13",83.15,12.6,450,"1991-02-27 2020-03-13",-0.46,6.01,450,"1991-02-27 2020-03-13",26.29,9.08,450,"1991-02-27 2020-03-13",-14.24,7.7,450,"1991-02-27 2020-03-13",52.47,14.81,450,"1991-02-27 2020-03-13",-9.87,6.73,450,"1991-02-27 2020-03-13",5.5,5.3,450,"1991-02-27 2020-03-13",2.18,4.92,450,"1991-02-27 2020-03-13",0.86,3.12,450,"1991-02-27 2020-03-13",1.64,4.14,450,"1991-02-27 2020-03-13",26.3,23.81,450,"1991-02-27 2020-03-13",11784,4997.53,84,"2015-02-27 2020-03-13"
2021-03-05,-6.42,7.27,450,"1991-02-26 2020-03-12",83.12,12.41,450,"1991-02-26 2020-03-12",-0.65,5.98,450,"1991-02-26 2020-03-12",26.39,9.14,450,"1991-02-26 2020-03-12",-14.47,7.68,450,"1991-02-26 2020-03-12",52.42,14.53,450,"1991-02-26 2020-03-12",-10.1,6.74,450,"1991-02-26 2020-03-12",5.56,5.36,450,"1991-02-26 2020-03-12",2.07,4.8,450,"1991-02-26 2020-03-12",0.84,3.09,450,"1991-02-26 2020-03-12",1.57,3.97,450,"1991-02-26 2020-03-12",26.7,23.48,450,"1991-02-26 2020-03-12",11917,4969.48,85,"2015-02-26 2020-03-12"
2021-03-04,-6.55,7.32,450,"1991-02-25 2020-03-11",83.26,12.27,450,"1991-02-25 2020-03-11",-0.8,5.98,450,"1991-02-25 2020-03-11",26.56,9.33,450,"1991-02-25 2020-03-11",-14.59,7.69,450,"1991-02-25 2020-03-11",52.63,14.58,450,"1991-02-25 2020-03-11",-10.27,6.8,450,"1991-02-25 2020-03-11",5.62,5.38,450,"1991-02-25 2020-03-11",2.16,4.92,450,"1991-02-25 2020-03-11",0.89,3.19,450,"1991-02-25 2020-03-11",1.59,4.02,450,"1991-02-25 2020-03-11",27,23.25,450,"1991-02-25 2020-03-11",11403,5065.87,86,"2015-02-25 2020-03-11"
2021-03-03,-6.66,7.34,450,"1991-02-24 2020-03-10",83.52,12.17,450,"1991-02-24 2020-03-10",-1.04,5.93,450,"1991-02-24 2020-03-10",26.56,9.47,450,"1991-02-24 2020-03-10",-14.72,7.73,450,"1991-02-24 2020-03-10",53.15,14.76,450,"1991-02-24 2020-03-10",-10.47,6.83,450,"1991-02-24 2020-03-10",5.54,5.45,450,"1991-02-24 2020-03-10",2.2,4.97,450,"1991-02-24 2020-03-10",0.89,3.19,450,"1991-02-24 2020-03-10",1.62,4.08,450,"1991-02-24 2020-03-10",27.3,22.96,450,"1991-02-24 2020-03-10",10868,5123.11,87,"2015-02-24 2020-03-10"
2021-03-02,-6.86,7.36,450,"1991-02-23 2020-03-09",83.49,12.2,450,"1991-02-23 2020-03-09",-1.27,5.96,450,"1991-02-23 2020-03-09",26.53,9.33,450,"1991-02-23 2020-03-09",-14.8,7.71,450,"1991-02-23 2020-03-09",53.3,14.55,450,"1991-02-23 2020-03-09",-10.57,6.88,450,"1991-02-23 2020-03-09",5.43,5.42,450,"1991-02-23 2020-03-09",2.28,5.09,450,"1991-02-23 2020-03-09",0.92,3.24,450,"1991-02-23 2020-03-09",1.68,4.2,450,"1991-02-23 2020-03-09",27.4,22.72,450,"1991-02-23 2020-03-09",11010,5052.6,88,"2015-02-23 2020-03-09"
2021-03-01,-6.96,7.24,450,"1991-02-22 2020-03-08",83.56,12.09,450,"1991-02-22 2020-03-08",-1.44,5.79,450,"1991-02-22 2020-03-08",26.35,9.29,450,"1991-02-22 2020-03-08",-14.88,7.63,450,"1991-02-22 2020-03-08",53.53,14.42,450,"1991-02-22 2020-03-08",-10.69,6.82,450,"1991-02-22 2020-03-08",5.36,5.38,450,"1991-02-22 2020-03-08",2.19,5,450,"1991-02-22 2020-03-08",0.85,3.06,450,"1991-02-22 2020-03-08",1.68,4.22,450,"1991-02-22 2020-03-08",27.5,22.26,450,"1991-02-22 2020-03-08",10787,4965.32,89,"2015-02-22 2020-03-08"
2021-02-28,-7,7.17,450,"1991-02-21 2020-03-06",83.86,11.93,450,"1991-02-21 2020-03-06",-1.62,5.7,450,"1991-02-21 2020-03-06",26.34,9.32,450,"1991-02-21 2020-03-06",-15.02,7.63,450,"1991-02-21 2020-03-06",53.96,14.13,450,"1991-02-21 2020-03-06",-10.92,6.81,450,"1991-02-21 2020-03-06",5.47,5.37,450,"1991-02-21 2020-03-06",2.26,5.27,450,"1991-02-21 2020-03-06",0.96,3.68,450,"1991-02-21 2020-03-06",1.63,3.94,450,"1991-02-21 2020-03-06",27.8,22.02,450,"1991-02-21 2020-03-06",10497,4924.77,90,"2015-02-21 2020-03-06"
2021-02-27,-7.08,7.21,450,"1991-02-20 2020-03-05",83.9,11.85,450,"1991-02-20 2020-03-05",-1.78,5.71,450,"1991-02-20 2020-03-05",26.5,9.26,450,"1991-02-20 2020-03-05",-14.98,7.61,450,"1991-02-20 2020-03-05",54.3,14.07,450,"1991-02-20 2020-03-05",-10.91,6.82,450,"1991-02-20 2020-03-05",5.44,5.4,450,"1991-02-20 2020-03-05",2.3,5.3,450,"1991-02-20 2020-03-05",1,3.77,450,"1991-02-20 2020-03-05",1.64,3.9,450,"1991-02-20 2020-03-05",28.2,22.06,450,"1991-02-20 2020-03-05",10600,4771.53,90,"2015-02-20 2020-03-05"
2021-02-26,-6.98,7.09,450,"1991-02-19 2020-03-04",84.06,11.66,450,"1991-02-19 2020-03-04",-1.74,5.66,450,"1991-02-19 2020-03-04",26.58,9.29,450,"1991-02-19 2020-03-04",-15.07,7.58,450,"1991-02-19 2020-03-04",54.48,13.77,450,"1991-02-19 2020-03-04",-11.02,6.82,450,"1991-02-19 2020-03-04",5.47,5.43,450,"1991-02-19 2020-03-04",2.2,5.08,450,"1991-02-19 2020-03-04",0.98,3.62,450,"1991-02-19 2020-03-04",1.54,3.6,450,"1991-02-19 2020-03-04",28.5,21.98,450,"1991-02-19 2020-03-04",10511,4614.57,90,"2015-02-19 2020-03-04"
2021-02-25,-7,7.2,450,"1991-02-18 2020-03-03",84.29,11.66,450,"1991-02-18 2020-03-03",-1.77,5.79,450,"1991-02-18 2020-03-03",26.64,9.31,450,"1991-02-18 2020-03-03",-15.21,7.72,450,"1991-02-18 2020-03-03",54.47,13.77,450,"1991-02-18 2020-03-03",-11.18,6.89,450,"1991-02-18 2020-03-03",5.39,5.39,450,"1991-02-18 2020-03-03",2.15,4.91,450,"1991-02-18 2020-03-03",0.96,3.47,450,"1991-02-18 2020-03-03",1.52,3.57,450,"1991-02-18 2020-03-03",29.1,22.21,450,"1991-02-18 2020-03-03",10399,4613.23,90,"2015-02-18 2020-03-03"
2021-02-24,-7.07,7.28,450,"1991-02-17 2020-03-02",84.44,11.84,450,"1991-02-17 2020-03-02",-1.92,5.8,450,"1991-02-17 2020-03-02",26.38,9.26,450,"1991-02-17 2020-03-02",-15.37,7.73,450,"1991-02-17 2020-03-02",54.66,13.7,450,"1991-02-17 2020-03-02",-11.42,6.92,450,"1991-02-17 2020-03-02",5.22,5.28,450,"1991-02-17 2020-03-02",2.07,4.66,450,"1991-02-17 2020-03-02",0.91,3.39,450,"1991-02-17 2020-03-02",1.47,3.46,450,"1991-02-17 2020-03-02",29.7,22.32,450,"1991-02-17 2020-03-02",10187,4441.34,90,"2015-02-17 2020-03-02"
2021-02-23,-7.13,7.29,450,"1991-02-16 2020-03-01",84.6,11.77,450,"1991-02-16 2020-03-01",-2.03,5.79,450,"1991-02-16 2020-03-01",26.32,9.33,450,"1991-02-16 2020-03-01",-15.46,7.69,450,"1991-02-16 2020-03-01",54.81,13.65,450,"1991-02-16 2020-03-01",-11.54,6.89,450,"1991-02-16 2020-03-01",5.13,5.23,450,"1991-02-16 2020-03-01",2.12,4.74,450,"1991-02-16 2020-03-01",0.85,3.3,450,"1991-02-16 2020-03-01",1.64,4.19,450,"1991-02-16 2020-03-01",30.1,22.34,450,"1991-02-16 2020-03-01",10116,4484.18,90,"2015-02-16 2020-03-01"
